sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f
Fall 2015,"MILLIKEN, KITTY L",GEO,391,SILICICLASTIC PETROLOGY,0,2,2,2,2,0,0,0,0,0,0,0,0
Fall 2015,"MILLIRON, DELIA",CHE,350,CHEMICAL ENGINEERING MATERIALS,0,13,2,9,15,8,2,6,1,0,0,0,2
Fall 2015,"MILLS, JOHN R",MUS,387L,JAZZ ENSEMBLE LITERATURE,0,6,1,0,1,0,0,0,0,0,0,0,0
Fall 2015,"MILNER, THOMAS E",BME,343,BIOMED ENGR SIGNAL & SYS ANLY,0,5,22,6,9,17,8,5,1,1,5,2,0
Fall 2015,"MILONOVICH, MONICA J",NTR,321,INTERNATIONAL NTR: DEVEL WORLD,0,11,16,17,8,7,2,4,2,0,0,0,1
Fall 2015,"MILONOVICH, MONICA J",NTR,371,MEDICAL NUTRITION THERAPY II,0,10,19,19,9,23,6,3,4,0,1,0,0
Fall 2015,"MILONOVICH, MONICA J",NTR,245C,CLIN PRAC MEDCL NTR THERAPY I,0,8,10,2,0,0,0,0,0,0,0,0,0
Fall 2015,"MILOVANOVIC-BERTRAM, S",ARC,696,ADV ARCH DESIGN-ITA,0,3,1,3,0,0,0,0,0,0,0,0,0
Fall 2015,"MILOVANOVIC-BERTRAM, S",ARC,381R,DSGN THRY AND VISUAL COMM-ITA,0,2,2,2,0,0,0,0,0,0,0,0,0
Fall 2015,"MIMS, STEPHEN J",RTF,366K,2-NARRATIVE PRODUCTION,0,1,3,4,3,0,0,0,0,0,0,0,0
Fall 2015,"MINER, ZACHARY L",M,316L,"FOUNDATNS OF GEOM, STAT, PROB",0,22,11,5,9,10,2,6,0,1,5,3,0
Fall 2015,"MINER, ZACHARY L",M,328K,INTRODUCTION TO NUMBER THEORY,0,5,7,2,1,4,0,1,1,0,0,1,0
Fall 2015,"MINICH, JULIE A",E,376M,DEVIANT BODIES:DISABL/RACE/SEX,0,4,2,7,1,1,0,1,0,0,0,0,0
Fall 2015,"MINICH, JULIE A",UGS,302,PUBLIC HEALTH/LATINO CULTURE,0,7,10,1,0,0,0,0,0,0,0,0,0
Fall 2015,"MINNER, ANN E",INF,322T,CHILDREN'S LITERATURE,0,18,0,0,12,0,0,3,0,0,0,0,0
Fall 2015,"MINUTAGLIO, WILLIAM D",J,380W,WRITING AND REPORTING,0,6,1,3,2,0,0,0,0,0,0,0,0
Fall 2015,"MIRANKER, DANIEL P",C S,347,DATA MANAGEMENT,0,14,2,3,7,4,2,16,3,0,2,0,2
Fall 2015,"MIRO, JUAN",ARC,342C,MEX ARCH: PRE-COLUMB-CONTEMP,0,5,9,0,2,1,0,0,0,0,0,0,0
Fall 2015,"MIRO, JUAN",ARC,395C,MEX ARCH: PRE-COLUMB-CONTEMP,0,3,1,0,1,0,0,0,0,0,0,0,0
Fall 2015,"MIRTI, FRANCESCA",FR,601C,BEGINNING FRENCH,0,1,6,5,3,2,2,0,1,0,0,1,1
Fall 2015,"MIRTI, FRANCESCA",ITL,601C,BEGINNING ITALIAN,0,0,4,2,2,2,1,1,1,0,0,0,0
Fall 2015,"MISHLER, DENNIS M",BIO,377,UNDERGRADUATE RESEARCH-FRI,0,9,0,0,2,0,0,0,0,0,0,0,0
Fall 2015,"MITRA, SHYAMAL K",C S,303E,ELEMS OF COMPUTERS/PROGRAMMING,0,68,41,36,44,33,17,19,8,10,4,6,11
Fall 2015,"MITRA, SHYAMAL K",C S,329E,ELEMENTS OF WEB PROGRAMMING,0,59,9,3,1,2,0,0,0,0,0,0,2
Fall 2015,"MOGAVERO, MICHAEL J",ART,315K,BEGINNING DRAWING,0,13,1,3,1,0,0,0,0,0,0,0,0
Fall 2015,"MOHAMMAD, MAHBOOB A",ANS,320,MODERN ISLAM & POP FICTION,0,16,3,0,0,0,0,0,0,0,0,0,0
Fall 2015,"MOHAMMAD, MOHAMMAD A",ARA,601C,INTENSIVE ARABIC I,0,10,6,2,2,0,0,1,0,0,0,0,0
Fall 2015,"MOHAMMAD, MOHAMMAD A",MES,342,31-PALESTINE & PALESTINIANS,0,12,1,1,0,0,0,1,0,0,0,0,0
Fall 2015,"MOHANTY, KISHORE",PGE,388,ADVANCED RESERVOIR ENGINEERING,0,9,14,10,6,1,0,0,0,0,0,0,0
Fall 2015,"MOHRIG, DAVID",GEO,380G,CONSTR/INTERP 3-D STRATIGRAPHY,0,6,4,0,0,0,0,0,0,0,0,0,0
Fall 2015,"MOIN, AHMED A",R S,304,"JUDAISM, CHRISTIANITY, ISLAM",0,11,6,1,1,4,1,0,0,0,0,1,0
Fall 2015,"MOIN, AHMED A",R S,383M,THRY & METH IN STUDY OF RELIG,0,6,2,0,0,1,0,0,0,0,0,0,0
Fall 2015,"MOK, ALOYSIUS K",C S,386C,DEPENDABLE COMPUTING SYSTEMS,0,8,7,2,3,0,1,0,0,0,0,0,0
Fall 2015,"MOMII, SYBIL B",N,290J,MATERNITY NURSING PRACTICUM,0,6,0,0,2,0,0,0,0,0,0,0,0
Fall 2015,"MONTAGUE, MICHELLE",PHL,301,INTRODUCTION TO PHILOSOPHY,0,30,27,15,20,4,3,3,1,0,0,0,3
Fall 2015,"MONTAGUE, MICHELLE",PHL,323M,PHILOSOPHY OF MIND,0,7,2,0,7,3,0,1,1,0,0,0,1
Fall 2015,"MONTESINOS, DELIA L",SPN,612,ACC INTER SPN HERITAGE LEARNER,0,8,8,9,7,9,1,2,0,0,0,0,0
Fall 2015,"MONTGOMERY, ARLENE K",S W,393R,22-NEUROBIOLOGY AND S W PRACT,0,13,5,1,1,0,0,0,0,0,0,0,0
Fall 2015,"MOON, JENNIFER",BIO,320L,CELL BIOLOGY LABORATORY,0,13,8,1,1,4,0,1,0,0,0,0,0
Fall 2015,"MOON, TESSIE J",M E,344,DYNAMIC SYSTEMS AND CONTROLS,0,11,10,8,5,9,10,9,7,0,0,0,0
Fall 2015,"MOONEY, RAYMOND J",C S,371R,INFO RETRIEVAL AND WEB SEARCH,0,9,7,10,12,4,4,11,4,0,0,0,7
Fall 2015,"MOORE, BARBARA E",PBH,317,INTRODUCTION TO PUBLIC HEALTH,0,10,12,8,5,15,4,3,2,0,0,0,1
Fall 2015,"MOORE, BARBARA E",PBH,338,ENVIRONMENTAL HEALTH,0,2,13,12,11,8,1,1,2,0,1,0,0
Fall 2015,"MOORE, JOSEPH A",RHE,306,RHETORIC AND WRITING,0,15,3,1,0,1,0,0,0,0,0,0,0
Fall 2015,"MOORE, JOSEPH A",RHE,309K,RHETORIC OF SEDUCTION,0,23,9,4,5,1,5,0,0,0,0,0,2
Fall 2015,"MOORE, LEONARD N",AFR,317D,3-THE BLACK POWER MOVEMENT,0,48,14,9,8,5,2,4,4,0,2,2,0
Fall 2015,"MOORE, LEONARD N",HIS,317L,9-THE BLACK POWER MOVEMENT,0,247,55,31,39,9,7,9,0,2,5,2,2
Fall 2015,"MOORE, LEONARD N",UGS,303,RACE IN THE AGE OF OBAMA,0,306,136,52,27,7,4,2,0,0,0,0,0
Fall 2015,"MOORE, LESLIE A",EDP,312,1-ISSUES/DEBATES IN LIFE DEVEL,0,9,5,3,4,2,1,1,0,1,0,0,1
Fall 2015,"MOORE, LESLIE A",UGS,302,IDENT DEVEL IN MULTICUL WORLD,0,8,5,1,0,1,0,1,0,0,0,0,0
Fall 2015,"MOORE, LISA L",E,337E,BRIT LIT: RESTORATION-ROMANTIC,0,9,7,6,4,2,2,1,2,0,0,0,0
Fall 2015,"MOORE, LORRAINE M",POR,350F,1-CONTEMPORARY BRAZILIAN FILM,0,11,2,0,0,0,0,0,0,0,0,0,0
Fall 2015,"MORALES, PEDRO F",M,316K,FOUNDATIONS OF ARITHMETIC,0,60,0,17,17,0,2,1,0,0,0,0,1
Fall 2015,"MORALES, PEDRO F",M,325K,DISCRETE MATHEMATICS,0,23,0,1,6,0,2,3,0,1,0,0,1
Fall 2015,"MORIKAWA, HITOSHI",NEU,365T,NEUROBIOLOGY OF DISEASE,0,17,0,0,17,0,0,9,0,0,0,0,1
Fall 2015,"MORRISETT, RICHARD A",PHR,343C,FUNC & ANATOMY OF HUMAN SYS I,0,60,28,22,6,4,4,3,0,0,0,0,0
Fall 2015,"MORROW, ROSEMARY",UTL,360,PROBS/PRINS OF SECONDARY EDUC,0,4,2,3,1,1,0,0,0,0,0,0,0
Fall 2015,"MORSE, SUSAN C",LAW,397S,SMNR: TAX POLICY,0,6,7,1,0,0,0,0,0,0,0,0,0
Fall 2015,"MOSCARDELLI, LORENA G",GEO,384G,SUBSURF MAP/PETROL WORKSTATION,0,3,4,2,1,0,0,0,0,0,0,0,0
Fall 2015,"MOSER, ROBERT D",CSE,389C,INTRO MATH MODLNG SCI/ENGR I,0,10,5,1,4,1,0,0,0,0,0,0,0
Fall 2015,"MOSER, ROBERT G",GOV,312L,ISS & POLICIES IN AMER GOV-WB,0,140,120,134,191,103,77,94,35,24,16,10,21
Fall 2015,"MOSER, SCOTT J",GOV,350K,STATISTICAL ANLY IN POLIT SCI,0,2,2,3,4,5,2,1,0,2,1,1,0
Fall 2015,"MOSSER, MICHAEL W",EUS,348,COMPR NOTION EUROPEAN SECURITY,0,4,8,3,4,0,0,0,0,0,0,0,1
Fall 2015,"MOSSER, MICHAEL W",GOV,360N,INTERNATIONAL ORGANIZATIONS,0,11,8,3,1,0,0,0,0,0,0,0,1
Fall 2015,"MOSSER, MICHAEL W",GOV,365N,COMPR NOTION EUROPEAN SECURITY,0,17,10,7,7,1,1,0,0,0,1,0,0
Fall 2015,"MOSSER, MICHAEL W",IRG,378,CAPSTONE RESEARCH IN IRG,0,11,12,1,0,0,0,0,0,0,0,0,0
Fall 2015,"MOSTASHARI, SHALAH",ECO,339K,INTERNATL TRADE AND INVESTMENT,0,10,4,5,10,9,2,5,0,0,2,0,1
Fall 2015,"MOSTELLER, KATHY",HED,378D,3-CLINIC VOLUNTEER PROGRAM,0,27,5,0,1,0,0,0,0,0,0,0,0
Fall 2015,"MOTE, JOHN R",MIS,325,DATABASE MANAGEMENT,0,37,19,13,14,19,6,7,8,0,1,1,3
Fall 2015,"MOYER-TRIMYER, RACHEL K",HDF,378K,6-INTRO EARLY CHILDHD INTERVEN,0,20,14,2,4,3,1,0,0,0,0,0,0
Fall 2015,"MUELLER, ELIZABETH",CRP,388,3-AFFORDABLE HOUSING PLANNING,0,4,4,1,0,0,0,0,0,0,0,0,0
Fall 2015,"MUELLER, ELIZABETH",CRP,385C,4-COMMUNITY DEVELOPMENT,0,9,5,0,0,0,0,0,0,0,0,0,0
Fall 2015,"MUELLER, PETER",M,340L,MATRICES AND MATRIX CALCULATNS,0,66,8,5,25,0,5,7,0,0,0,0,0
Fall 2015,"MUELLER, PETER",M,362K,PROBABILITY I,0,17,6,2,13,3,2,13,2,0,0,0,2
Fall 2015,"MULDER, STEPHENNIE",ARH,328J,"ARTS OF ISLAM, 650-1500",0,2,8,5,5,5,0,2,0,0,0,0,0
Fall 2015,"MULLENIX, LINDA S",LAW,433,CIVIL PROCEDURE,3,5,14,24,10,7,3,0,0,0,0,0,0
Fall 2015,"MULLENIX, LINDA S",LAW,370T,MASS TORT LITIGATION,1,2,3,3,4,2,2,0,0,0,0,0,0
Fall 2015,"MULLINS, CHARLES B",CHE,353,TRANSPORT PHENOMENA,0,31,0,2,11,0,0,0,0,0,0,0,0
Fall 2015,"MULVANEY, MARY K",S W,444,INTEGRATIVE SEMINAR,0,12,4,0,1,1,0,0,0,0,0,0,0
Fall 2015,"MURPHY, LAURA E",N,287J,MATERNITY NURSING,0,15,0,0,12,0,0,0,0,0,0,0,0
Fall 2015,"MURPHY, LAURA E",N,290J,MATERNITY NURSING PRACTICUM,0,6,0,0,1,0,0,1,0,0,0,0,0
Fall 2015,"MURPHY, MELISSA D",ILA,398T,SUPRVSD TEACHING IN SPN & POR,0,11,2,0,0,0,0,0,0,0,0,0,0
Fall 2015,"MURPHY, RICHARD",ECO,385K,1-INTRO TO LABOR ECONOMICS,0,3,4,2,0,0,0,0,0,0,0,0,0
Fall 2015,"MURRAY, PAULA C",LEB,363,REAL ESTATE LAW,0,5,4,3,8,1,0,0,0,0,0,0,0
Fall 2015,"MURRAY, PAULA C",LEB,380,3-LAW OF COMMRCL R E FIN & DEV,0,6,1,2,2,0,0,0,0,0,0,0,0
Fall 2015,"MURRAY, PAULA C",UGS,303,LAW AND LITERATURE,0,29,0,9,8,0,0,0,0,0,2,0,0
Fall 2015,"MUTCHLER, LESLIE A",ART,304K,TWO-DIMENSIONAL FOUNDATIONS,0,8,3,0,0,0,0,0,0,0,0,0,0
Fall 2015,"MUTH, ARLEY F",MNS,120L,LAB STUDIES IN MARINE ECOLOGY,0,7,9,0,4,2,0,0,0,0,0,0,1
Fall 2015,"MUTHURAMAN, KUMAR",FIN,372,OPTIMIZATION METHOD IN FINANCE,0,5,2,1,3,2,0,1,0,0,0,0,0
Fall 2015,"MUTHURAMAN, KUMAR",STA,372,6-OPTIMIZATN MTHDS IN FINANCE,0,7,4,3,3,0,0,0,0,0,0,0,0
Fall 2015,"MUTHURAMAN, KUMAR",STA,371G,STATISTICS AND MODELING,0,24,27,16,17,10,0,12,0,0,4,0,2
Fall 2015,"MYERS, MARGARET E",SDS,321,INTRO TO PROBABIL & STATISTICS,0,38,4,13,41,16,26,20,20,7,5,0,17
Fall 2015,"MYERS, ROLAND L",RTF,351C,INTRODUCTION TO 2-D ANIMATION,0,11,1,0,0,3,0,0,0,0,0,0,2
Fall 2015,"MYERS, SCOTT P",LIN,344K,PHONET: PROD/PERCPT SPE SOUNDS,0,3,7,6,13,3,2,3,1,0,0,0,0
Fall 2015,"MYERS, SCOTT P",LIN,372K,SOUND PATTERNS: SOUND TO WORD,0,3,4,4,5,4,1,3,1,1,0,1,2
Fall 2015,"NAEVE, GUY C",ARC,385M,CONSTRUCTION III,0,4,1,1,2,1,2,1,0,0,0,0,0
Fall 2015,"NAEVE, GUY C",ARC,435K,CONSTRUCTION III,0,11,9,5,6,5,5,3,0,0,0,1,0
Fall 2015,"NAGEL, PETER B",ASE,366K,SPACECRAFT DYNAMICS,0,23,2,10,22,2,3,6,0,0,1,0,1
Spring 2016,"KOEFOED, JONATHAN G",CTI,302,CLASSICS OF SOCL/POLIT THOUGHT,0,5,3,5,1,0,0,0,0,0,0,0,0
Spring 2016,"KOEFOED, JONATHAN G",GOV,314,10-CLASSICS OF SOCL/POLIT THOU,0,2,3,0,1,0,1,0,0,0,1,0,2
Spring 2016,"KOELLER, JIM M",PHR,171P,INTEG BASIC/APPL PHRMCOKIN LAB,0,87,0,0,23,0,0,6,0,0,0,0,0
Spring 2016,"KOELLER, JIM M",PHR,371S,INTEG BASIC/APPLD PHARMCOKINET,0,24,16,18,17,15,11,7,7,1,0,0,0
Spring 2016,"KOHL, HAROLD W III",HED,395,7-FOUNDATIONS OF EPIDEMIOLOGY,0,9,0,3,2,0,1,0,0,0,0,0,0
Spring 2016,"KOIKE, DALE A",ILA,386,MULTILINGLSM IN COMMUNITIES,0,3,4,0,0,0,0,0,0,0,0,0,0
Spring 2016,"KOIKE, DALE A",SPN,330L,INTRO LANG AND LING IN SOCIETY,0,10,7,4,6,1,1,1,0,0,0,0,0
Spring 2016,"KOLASINSKI, JILL",T C,126,PLAN II/KIPP PARTNERSHIP,0,9,1,1,0,0,0,0,0,0,0,0,0
Spring 2016,"KONANA, PRABHUDEV C",MIS,301H,INTRO INFO TECH MGMT: HONORS,0,13,8,10,8,0,0,0,0,0,0,0,0
Spring 2016,"KOONS, ROBERT C",PHL,327,2-CONTMP CHRISTIAN PHILOSOPHY,0,12,5,0,4,2,0,0,1,0,0,0,0
Spring 2016,"KOONS, ROBERT C",PHL,301K,ANCIENT PHILOSOPHY,0,5,6,4,2,0,0,1,0,0,0,0,0
Spring 2016,"KORGEL, BRIAN A",CHE,350,CHEMICAL ENGINEERING MATERIALS,0,61,21,22,52,2,4,3,2,0,1,0,1
Spring 2016,"KORMAN, ERIC O",M,361,THRY OF FUNC OF CMPLX VARIABLE,0,8,2,5,5,1,2,2,2,0,0,1,1
Spring 2016,"KORMENDY, JOHN",AST,301,INTRODUCTION TO ASTRONOMY,0,66,42,41,51,45,32,28,22,5,4,0,2
Spring 2016,"KRAUSE, GLADYS H",EDC,370E,5-MATHEMATICS-D,0,20,3,0,0,0,0,0,0,0,0,0,0
Spring 2016,"KRECZ, CHARLES A",PHL,304,CONTEMPORARY MORAL PROBLEMS,0,106,14,0,30,5,0,8,0,0,4,0,0
Spring 2016,"KREITLER, CHARLES W",EER,396,GROUNDWATER RESOURCE EVALUATN,0,11,2,0,0,0,0,0,0,0,0,0,0
Spring 2016,"KRIFA, MOURAD",TXA,328,RSCH METHS IN TEXTILES/APPAREL,0,3,7,13,8,1,2,0,1,1,0,0,0
Spring 2016,"KRISCHE, MICHAEL J",CH,386K,ADVANCED ORGANIC CHEMISTRY,0,4,0,0,11,0,0,1,0,0,0,0,0
Spring 2016,"KRUEGER, THOMAS J",M E,210,ENGINEERING DESIGN GRAPHICS,0,10,6,3,6,0,0,1,0,0,0,0,0
Spring 2016,"KRUEGER, THOMAS J",M E,210,ENGR DESIGN GRAPHICS-C E MAJ,0,8,6,2,1,0,0,0,1,0,0,0,0
Spring 2016,"KRUEGER, THOMAS J",M E,302,INTRO TO ENGR DSGN & GRAPHICS,0,38,7,1,0,0,0,0,0,0,1,0,0
Spring 2016,"KRUGER, SAMUEL A",FIN,367,INVESTMENT MANAGEMENT,0,11,12,22,8,7,1,1,0,0,0,0,0
Spring 2016,"KUBISZYN, THOMAS W",EDP,381C,4-RSCH MTHD FOR PRACTITIONERS,0,3,2,5,0,0,0,0,0,0,0,0,0
Spring 2016,"KULKARNI, DEVDATTA",C S,378,MODERN WEB APPLICATIONS,0,10,10,10,8,7,2,2,0,0,1,0,2
Spring 2016,"KULL, ANDREW",LAW,421,CONTRACTS,3,9,9,21,10,4,7,0,0,0,0,0,0
Spring 2016,"KULL, ANDREW",LAW,362P,RESTITUTION,1,4,9,12,3,3,0,2,0,0,0,0,0
Spring 2016,"KUMAR, SHANTI",RTF,342,GLOBAL HOLLYWOOD,0,2,1,4,1,0,4,0,0,0,0,0,1
Spring 2016,"KUNTZ, KIRBY A",ARE,465,INTEGRATED DESIGN PROJECT,0,10,7,3,2,0,0,0,0,0,0,0,0
Spring 2016,"KUPERMAN, ALAN J",P A,388K,ETHNIC CONF & HUMANITRN INTRVN,0,1,5,2,1,2,0,0,0,0,0,0,0
Spring 2016,"KUTANOGLU, ERHAN",ORI,391Q,4-INTEGER PROGRAMMING,0,6,3,2,3,2,1,1,0,0,0,0,0
Spring 2016,"KUZMIC, TATIANA",UGS,303,SEX AND THE RUSSIAN CITY,0,13,3,1,0,0,0,0,0,0,0,0,0
Spring 2016,"KYRIAKIDES, STELIOS",E M,394,STRUCTURAL STABILITY,0,3,3,1,2,0,0,0,0,0,0,0,0
Spring 2016,"LADD, BRENT",ADV,447,ART DIRECTOR'S SEMINAR,0,1,4,0,6,0,0,0,0,0,0,0,0
Spring 2016,"LAI, CHIU-MI",ANS,361,30-WHY CHINESE HAS NO ALPHABET,0,9,3,2,1,1,0,0,1,0,0,0,0
Spring 2016,"LAI, CHIU-MI",ANS,379,CUL MEM/CLASSIC CHINESE NOV,0,10,4,1,0,1,0,0,0,0,0,0,0
Spring 2016,"LAI, GUOMING",O M,367,STRATEGIC SUPPLY CHAIN MGMT,0,14,16,13,11,5,0,0,0,0,0,0,0
Spring 2016,"LAI, KEJI",PHY,302L,GEN PHY TCH CRS: ELEC/LGHT/NUC,0,51,30,30,21,8,8,3,2,0,0,1,1
Spring 2016,"LAKE, LARRY W",PGE,379,13-FUNDMTLS ENHNCD OIL RECVRY,0,6,3,0,0,0,0,7,2,0,0,0,0
Spring 2016,"LAKE, LARRY W",PGE,387K,FUNDMTLS ENHANCED OIL RECVRY I,0,4,5,5,4,2,2,0,0,0,0,0,0
Spring 2016,"LAKE, LARRY W",PGE,421K,PHYS & CHEM BEHAV OF FLUIDS II,0,19,69,50,14,3,2,10,0,0,1,0,0
Spring 2016,"LAM, SIMON S",C S,356,COMPUTER NETWORKS,0,11,13,4,11,8,2,3,0,0,0,0,1
Spring 2016,"LAMM, JENNIFER E",GOV,312L,ISSUES & POLICIES IN AMER GOV,0,45,20,13,8,4,1,2,0,0,0,0,1
Spring 2016,"LANDAU, BRENT",C C,348,INTERP JESUS' DEATH & RESUR,0,8,1,0,1,1,0,0,0,0,0,0,0
Spring 2016,"LANDAU, BRENT",R S,310,INTRO TO THE STUDY OF RELIGION,0,55,4,1,1,0,0,0,0,0,0,0,0
Spring 2016,"LANDAU, BRENT",R S,353,INTERP JESUS' DEATH & RESUR,0,15,6,0,1,1,0,0,0,0,0,0,0
Spring 2016,"LANDIS, CHAD M",E M,319,MECHANICS OF SOLIDS,0,39,5,0,53,1,0,46,4,0,10,0,5
Spring 2016,"LANDOLT, KAREN M",BGS,370,"ETHIC, CSR, & SERVICE LEARNING",0,5,15,2,4,0,0,0,0,0,0,0,0
Spring 2016,"LANDOLT, KAREN M",BGS,381,"LAW, ETHICS, & CORP SOCL RESP",0,8,7,3,1,1,0,0,0,0,0,0,0
Spring 2016,"LANDOLT, KAREN M",C S,378,BEHAVIORAL ETHICS: DIGITAL AGE,0,19,16,7,3,3,0,1,0,0,0,0,0
Spring 2016,"LANG, ELON M",CTI,345,2-SATAN AND THE IDEA OF EVIL,0,7,1,3,2,1,0,0,0,0,0,0,0
Spring 2016,"LANG, ELON M",LAH,305,1-REACTING TO THE PAST,0,9,6,2,1,0,0,0,0,0,0,0,0
Spring 2016,"LANG, ELON M",R S,357,SATAN AND THE IDEA OF EVIL,0,2,3,2,4,0,0,1,0,0,0,0,0
Spring 2016,"LASHINGER, LAURA M",NTR,342,ADVANCED NUTRITIONAL SCIENCES,0,8,11,17,14,9,18,5,3,2,3,0,0
Spring 2016,"LASHINGER, LAURA M",NTR,338W,ISSUES IN NUTRITION AND HEALTH,0,15,5,2,0,1,0,0,0,0,0,0,0
Spring 2016,"LASSITER, JOHN C",GEO,303C,INTRO TO THE SOLAR SYSTEM,0,21,8,8,15,6,4,6,2,1,2,0,0
Spring 2016,"LATHAM, ANITA G",BIO,311C,INTRODUCTORY BIOLOGY I,0,25,9,11,11,5,10,15,8,4,0,0,5
Spring 2016,"LATHAM, ANITA G",BIO,366R,MOLECULAR GENETICS,0,7,2,6,2,0,4,1,1,1,0,0,0
Spring 2016,"LATIMER, LARA",HED,329K,"CHILD, ADOLESCENT, ADULT HLTH",0,58,22,10,24,4,5,4,1,1,1,0,1
Spring 2016,"LATRUBESSE, EDGARDO M",GRG,339,PROCESS GEOMORPHOLOGY,0,4,6,4,4,2,2,0,0,0,0,0,1
Spring 2016,"LAUDAN, LARRY",LAW,397S,DIFF ROLE OF EVID SCNCE/LAW,0,2,3,1,0,0,0,0,0,0,0,0,0
Spring 2016,"LAUDE, DAVID A",CH,302,PRINCIPLES OF CHEMISTRY II,0,315,146,41,75,52,60,75,39,1,29,0,3
Spring 2016,"LAUDERDALE, MICHAEL L",S W,311,CRIMINAL JUSTICE SYSTEM,0,47,0,0,21,0,0,10,0,0,0,0,0
Spring 2016,"LAVIER, LUC L",GEO,391,INTRO GEOSCIENCE COMPUTATION,0,4,2,0,0,0,0,0,0,0,0,0,0
Spring 2016,"LAVIER, LUC L",GEO,325J,PROGRAMMING IN FORTRAN/MATLAB,0,10,4,2,0,0,0,0,0,0,0,0,0
Spring 2016,"LAW, DANIEL A",LIN,345,LANG CHANGE AND LANG VARIATION,0,11,3,2,7,2,0,5,0,1,1,0,0
Spring 2016,"LAWLER, DESMOND F",C E,342,WATER & WASTEWTR TREATMT ENGR,0,7,1,5,6,2,5,2,1,0,2,0,1
Spring 2016,"LAWRENCE, CHARLES M",ARC,385L,CONSTRUCTION II,0,7,8,6,2,0,1,0,0,0,0,0,0
Spring 2016,"LAWRENCE, CHARLES M",ARC,415L,CONSTRUCTION II,0,2,10,10,17,10,2,4,0,0,0,0,0
Spring 2016,"LAWRENCE, MARK A",HIS,392,READINGS IN US FOREIGN RELATNS,0,7,0,1,1,0,0,0,0,0,0,0,0
Spring 2016,"LAWRENCE, MARK A",HIS,355P,UNITED STATES SINCE 1941,0,9,6,9,9,8,5,1,1,0,0,0,3
Spring 2016,"LAZARUS, JOAN",EDC,370S,SEC SCH SUB: THEATRE,0,5,8,3,0,1,0,0,0,0,0,0,0
Spring 2016,"LE FAUCHEUR, CHRISTELLE G",FR,601C,BEGINNING FRENCH,0,6,2,4,2,0,0,2,1,0,0,0,0
Spring 2016,"LEACOCK, STEFANIE W",BIO,349L,EXPERIMENTS IN DEV BIOL,0,2,2,3,3,0,0,0,0,0,0,0,0
Spring 2016,"LEAL, DAVID L",GOV,310L,AMERICAN GOVERNMENT,0,18,17,11,11,14,9,12,0,7,1,4,6
Spring 2016,"LEASE, MATTHEW A",INF,380E,PERSPECTIVES ON INFORMATION,0,8,2,1,0,1,0,0,0,0,0,0,1
Spring 2016,"LEE, CECIL W",PED,104R,1-BEGINNING RACQUETBALL,0,13,3,0,0,0,0,0,0,0,0,0,0
Spring 2016,"LEE, CECIL W",PED,105C,1-BEGINNING HANDBALL,0,20,1,0,1,0,0,0,0,0,0,0,0
Spring 2016,"LEE, HONGJOO J",PSY,308,BIOPSYCHOLOGY,0,10,8,2,7,1,2,1,1,0,1,0,0
Spring 2016,"LEE, HONGJOO J",PSY,353K,PSYCHOPHARMACOLOGY,0,13,15,10,10,6,4,4,5,1,1,1,4
Spring 2016,"LEE, JACK C",E E,411,CIRCUIT THEORY,0,6,7,8,8,9,5,8,5,0,2,0,2
Spring 2016,"LEE, LINDA C",EDA,388M,SOCL/CUL CONTEXT EDUC-CORE CRS,0,8,1,2,1,0,0,0,0,0,0,0,0
Spring 2016,"LEE, WEI-NA",ADV,334,INTERNATIONAL ADVERTISING,0,10,10,15,19,9,8,6,2,3,2,0,1
Spring 2016,"LEEDS, SANFORD J",FIN,397,1-INVESTMENT THEORY & PRAC-IF,0,8,8,0,0,0,0,0,0,0,0,0,0
Spring 2016,"LEIBOLD, MATHEW A",BIO,390E,FUNDAMENTALS OF ECOLOGY,0,3,0,3,0,1,0,0,0,0,0,0,0
Spring 2016,"LEIBOLD, MATHEW A",BIO,456L,LIMNOLOGY AND OCEANOGRAPHY,0,3,2,2,4,3,1,3,0,0,0,0,0
Spring 2016,"LEITE, FERNANDA L",ARE,323K,PROJECT MANAGEMENT & ECONOMICS,0,26,23,13,15,4,5,3,1,0,0,0,0
Spring 2016,"LENDECKY, BRIAN R",ACC,287,5-PERFORMANCE MGMT AND CONTROL,0,21,11,10,19,3,1,0,0,0,1,0,0
Spring 2016,"LENTZ, ERIN",P A,680PB,FOOD FOR ALL,0,11,1,3,0,0,0,0,0,0,0,0,0
Spring 2016,"LEON, JEFFREY C",PHL,347,PHILOSOPHY OF LAW,0,5,5,9,13,6,1,1,0,0,0,1,0
Spring 2016,"LEON, JEFFREY C",PHL,325M,"MEDICINE, ETHICS, AND SOCIETY",0,45,25,22,21,7,4,9,0,0,2,0,2
Spring 2016,"LEON, JEFFREY C",PHL,329L,EARLY MOD PHL: DESCARTES-KANT,0,14,1,2,3,5,4,2,1,0,0,0,0
Spring 2016,"LEOSHKO, JANICE",ARH,335H,BUDDHIST TRADS & 19TH-CEN ART,0,2,3,5,2,0,0,1,0,0,0,0,0
Spring 2016,"LESSER, WAYNE",E,377M,AMERICAN NOVEL AFTER 1960,0,7,2,1,4,1,4,0,0,0,0,0,1
Spring 2016,"LEVACK, BRIAN P",HIS,375L,"STUART ENGLAND, 1603-1689",0,12,0,2,1,0,2,0,0,0,0,0,1
